ISO3,year,sub_window,variable,value,source,note
DEU,1976,1945-2020,v2x_libdem,0.809,V-Dem,
DEU,1976,1945-2020,v2x_polyarchy,0.854,V-Dem,
DEU,1976,1945-2020,cinc,0.033395655,COW,
DEU,1977,1945-2020,pop,78160.773,Maddison,
DEU,1977,1945-2020,gdppc,20837.0,Maddison,
DEU,1977,1945-2020,v2x_libdem,0.809,V-Dem,
DEU,1977,1945-2020,v2x_polyarchy,0.855,V-Dem,
DEU,1977,1945-2020,cinc,0.032193836,COW,
DEU,1978,1945-2020,pop,78066.074,Maddison,
DEU,1978,1945-2020,gdppc,21447.0,Maddison,
DEU,1978,1945-2020,v2x_libdem,0.814,V-Dem,
DEU,1978,1945-2020,v2x_polyarchy,0.858,V-Dem,
DEU,1978,1945-2020,cinc,0.032400295,COW,
DEU,1979,1945-2020,pop,78081.292,Maddison,
DEU,1979,1945-2020,gdppc,22305.0,Maddison,
DEU,1979,1945-2020,v2x_libdem,0.816,V-Dem,
DEU,1979,1945-2020,v2x_polyarchy,0.861,V-Dem,
DEU,1979,1945-2020,cinc,0.033399042,COW,
DEU,1980,1945-2020,pop,78297.904,Maddison,
DEU,1980,1945-2020,gdppc,22497.0,Maddison,
DEU,1980,1945-2020,v2x_libdem,0.822,V-Dem,
DEU,1980,1945-2020,v2x_polyarchy,0.864,V-Dem,
DEU,1980,1945-2020,cinc,0.032455169,COW,
DEU,1981,1945-2020,pop,78401.83,Maddison,
DEU,1981,1945-2020,gdppc,22553.0,Maddison,
DEU,1981,1945-2020,v2x_libdem,0.824,V-Dem,
DEU,1981,1945-2020,v2x_polyarchy,0.865,V-Dem,
DEU,1981,1945-2020,cinc,0.029759727,COW,
DEU,1982,1945-2020,pop,78335.266,Maddison,
DEU,1982,1945-2020,gdppc,22380.0,Maddison,
DEU,1982,1945-2020,v2x_libdem,0.824,V-Dem,
DEU,1982,1945-2020,v2x_polyarchy,0.865,V-Dem,
DEU,1982,1945-2020,cinc,0.028524548,COW,
DEU,1983,1945-2020,pop,78121.655,Maddison,
DEU,1983,1945-2020,gdppc,22840.0,Maddison,
DEU,1983,1945-2020,v2x_libdem,0.82,V-Dem,
DEU,1983,1945-2020,v2x_polyarchy,0.864,V-Dem,
DEU,1983,1945-2020,cinc,0.027837086,COW,
DEU,1984,1945-2020,pop,77855.422,Maddison,
DEU,1984,1945-2020,gdppc,23564.0,Maddison,
DEU,1984,1945-2020,v2x_libdem,0.819,V-Dem,
DEU,1984,1945-2020,v2x_polyarchy,0.863,V-Dem,
DEU,1984,1945-2020,cinc,0.026866492,COW,
DEU,1985,1945-2020,pop,77684.907,Maddison,
DEU,1985,1945-2020,gdppc,24133.0,Maddison,
DEU,1985,1945-2020,v2x_libdem,0.819,V-Dem,
DEU,1985,1945-2020,v2x_polyarchy,0.863,V-Dem,
DEU,1985,1945-2020,cinc,0.026081393,COW,
DEU,1986,1945-2020,pop,77713.485,Maddison,
DEU,1986,1945-2020,gdppc,24657.0,Maddison,
DEU,1986,1945-2020,v2x_libdem,0.819,V-Dem,
DEU,1986,1945-2020,v2x_polyarchy,0.863,V-Dem,
DEU,1986,1945-2020,cinc,0.026057754,COW,
DEU,1987,1945-2020,pop,77718.298,Maddison,
DEU,1987,1945-2020,gdppc,25027.0,Maddison,
DEU,1987,1945-2020,v2x_libdem,0.823,V-Dem,
DEU,1987,1945-2020,v2x_polyarchy,0.864,V-Dem,
DEU,1987,1945-2020,cinc,0.025921142,COW,
DEU,1988,1945-2020,pop,78030.572,Maddison,
DEU,1988,1945-2020,gdppc,25759.0,Maddison,
DEU,1988,1945-2020,v2x_libdem,0.824,V-Dem,
DEU,1988,1945-2020,v2x_polyarchy,0.864,V-Dem,
DEU,1988,1945-2020,cinc,0.026303709,COW,
DEU,1989,1945-2020,pop,78644.914,Maddison,
DEU,1989,1945-2020,gdppc,26393.0,Maddison,
DEU,1989,1945-2020,v2x_libdem,0.824,V-Dem,
DEU,1989,1945-2020,v2x_polyarchy,0.864,V-Dem,
DEU,1989,1945-2020,cinc,0.027101472,COW,
DEU,1990,1945-2020,pop,79380.394,Maddison,
DEU,1990,1945-2020,gdppc,25391.0,Maddison,
DEU,1990,1945-2020,v2x_libdem,0.853,V-Dem,
DEU,1990,1945-2020,v2x_polyarchy,0.892,V-Dem,
DEU,1990,1945-2020,cinc,0.029267116,COW,
DEU,1991,1945-2020,pop,79989.52,Maddison,
DEU,1991,1945-2020,gdppc,26769.960305852994,Maddison,
DEU,1991,1945-2020,v2x_libdem,0.853,V-Dem,
DEU,1991,1945-2020,v2x_polyarchy,0.893,V-Dem,
DEU,1991,1945-2020,cinc,0.031236051,COW,
DEU,1992,1945-2020,pop,80516.63,Maddison,
DEU,1992,1945-2020,gdppc,27385.055559779423,Maddison,
DEU,1992,1945-2020,v2x_libdem,0.853,V-Dem,
DEU,1992,1945-2020,v2x_polyarchy,0.893,V-Dem,
DEU,1992,1945-2020,cinc,0.03153953,COW,
DEU,1993,1945-2020,pop,80962.72,Maddison,
DEU,1993,1945-2020,gdppc,27250.70055747773,Maddison,
DEU,1993,1945-2020,v2x_libdem,0.853,V-Dem,
DEU,1993,1945-2020,v2x_polyarchy,0.893,V-Dem,
DEU,1993,1945-2020,cinc,0.031412087,COW,
DEU,1994,1945-2020,pop,81163.76,Maddison,
DEU,1994,1945-2020,gdppc,28140.05587535537,Maddison,
DEU,1994,1945-2020,v2x_libdem,0.853,V-Dem,
DEU,1994,1945-2020,v2x_polyarchy,0.893,V-Dem,
DEU,1994,1945-2020,cinc,0.030594533,COW,
DEU,1995,1945-2020,pop,81324.8,Maddison,
DEU,1995,1945-2020,gdppc,28868.946166083264,Maddison,
DEU,1995,1945-2020,v2x_libdem,0.853,V-Dem,
DEU,1995,1945-2020,v2x_polyarchy,0.893,V-Dem,
DEU,1995,1945-2020,cinc,0.0311909,COW,
DEU,1996,1945-2020,pop,81482.83,Maddison,
DEU,1996,1945-2020,gdppc,29349.982835455772,Maddison,
DEU,1996,1945-2020,v2x_libdem,0.854,V-Dem,
DEU,1996,1945-2020,v2x_polyarchy,0.893,V-Dem,
DEU,1996,1945-2020,cinc,0.030039914,COW,
DEU,1997,1945-2020,pop,81526.84,Maddison,
DEU,1997,1945-2020,gdppc,30186.94444075555,Maddison,
DEU,1997,1945-2020,v2x_libdem,0.854,V-Dem,
DEU,1997,1945-2020,v2x_polyarchy,0.893,V-Dem,
DEU,1997,1945-2020,cinc,0.029110087,COW,
DEU,1998,1945-2020,pop,81462.82,Maddison,
DEU,1998,1945-2020,gdppc,31129.584397656625,Maddison,
DEU,1998,1945-2020,v2x_libdem,0.856,V-Dem,
DEU,1998,1945-2020,v2x_polyarchy,0.894,V-Dem,
DEU,1998,1945-2020,cinc,0.029356653,COW,
DEU,1999,1945-2020,pop,81438.82,Maddison,
DEU,1999,1945-2020,gdppc,32087.603958850836,Maddison,
DEU,1999,1945-2020,v2x_libdem,0.86,V-Dem,
DEU,1999,1945-2020,v2x_polyarchy,0.899,V-Dem,
DEU,1999,1945-2020,cinc,0.027760297,COW,
DEU,2000,1945-2020,pop,81473.83,Maddison,
DEU,2000,1945-2020,gdppc,33367.28380906572,Maddison,
DEU,2000,1945-2020,v2x_libdem,0.86,V-Dem,
DEU,2000,1945-2020,v2x_polyarchy,0.899,V-Dem,
DEU,2000,1945-2020,cinc,0.026201505,COW,
DEU,2001,1945-2020,pop,81533.84,Maddison,
DEU,2001,1945-2020,gdppc,34260.28763277704,Maddison,
DEU,2001,1945-2020,v2x_libdem,0.86,V-Dem,
DEU,2001,1945-2020,v2x_polyarchy,0.899,V-Dem,
DEU,2001,1945-2020,cinc,0.026277268,COW,
DEU,2002,1945-2020,pop,81594.85,Maddison,
DEU,2002,1945-2020,gdppc,34590.93016148603,Maddison,
DEU,2002,1945-2020,v2x_libdem,0.859,V-Dem,
DEU,2002,1945-2020,v2x_polyarchy,0.898,V-Dem,
DEU,2002,1945-2020,cinc,0.02525737,COW,
DEU,2003,1945-2020,pop,81565.85,Maddison,
DEU,2003,1945-2020,gdppc,34716.44054621595,Maddison,
DEU,2003,1945-2020,v2x_libdem,0.857,V-Dem,
DEU,2003,1945-2020,v2x_polyarchy,0.896,V-Dem,
DEU,2003,1945-2020,cinc,0.024657244,COW,
DEU,2004,1945-2020,pop,81472.83,Maddison,
DEU,2004,1945-2020,gdppc,35528.713472379015,Maddison,
DEU,2004,1945-2020,v2x_libdem,0.857,V-Dem,
DEU,2004,1945-2020,v2x_polyarchy,0.896,V-Dem,
DEU,2004,1945-2020,cinc,0.023875449,COW,
DEU,2005,1945-2020,pop,81353.8,Maddison,
DEU,2005,1945-2020,gdppc,36205.57498422705,Maddison,
DEU,2005,1945-2020,v2x_libdem,0.859,V-Dem,
DEU,2005,1945-2020,v2x_polyarchy,0.896,V-Dem,
DEU,2005,1945-2020,cinc,0.023106351,COW,
DEU,2006,1945-2020,pop,81189.77,Maddison,
DEU,2006,1945-2020,gdppc,38014.13685310267,Maddison,
DEU,2006,1945-2020,v2x_libdem,0.864,V-Dem,
DEU,2006,1945-2020,v2x_polyarchy,0.902,V-Dem,
DEU,2006,1945-2020,cinc,0.02238599,COW,
DEU,2007,1945-2020,pop,81008.73,Maddison,
DEU,2007,1945-2020,gdppc,39752.20673719779,Maddison,
DEU,2007,1945-2020,v2x_libdem,0.864,V-Dem,
DEU,2007,1945-2020,v2x_polyarchy,0.902,V-Dem,
DEU,2007,1945-2020,cinc,0.021608284,COW,
DEU,2008,1945-2020,pop,80780.68,Maddison,
DEU,2008,1945-2020,gdppc,40715.43417294671,Maddison,
DEU,2008,1945-2020,v2x_libdem,0.864,V-Dem,
DEU,2008,1945-2020,v2x_polyarchy,0.902,V-Dem,
DEU,2008,1945-2020,cinc,0.020993518,COW,
DEU,2009,1945-2020,pop,80499.63,Maddison,
DEU,2009,1945-2020,gdppc,38962.93870266321,Maddison,
DEU,2009,1945-2020,v2x_libdem,0.862,V-Dem,
DEU,2009,1945-2020,v2x_polyarchy,0.9,V-Dem,
DEU,2009,1945-2020,cinc,0.019252539,COW,
DEU,2010,1945-2020,pop,80300.58,Maddison,
DEU,2010,1945-2020,gdppc,41109.581818875464,Maddison,
DEU,2010,1945-2020,v2x_libdem,0.862,V-Dem,
DEU,2010,1945-2020,v2x_polyarchy,0.898,V-Dem,
DEU,2010,1945-2020,cinc,0.019416943,COW,
DEU,2011,1945-2020,pop,80291.58,Maddison,
DEU,2011,1945-2020,gdppc,43189.0,Maddison,
DEU,2011,1945-2020,v2x_libdem,0.864,V-Dem,
DEU,2011,1945-2020,v2x_polyarchy,0.9,V-Dem,
DEU,2011,1945-2020,cinc,0.018717172,COW,
DEU,2012,1945-2020,pop,80442.61,Maddison,
DEU,2012,1945-2020,gdppc,43288.31991990925,Maddison,
DEU,2012,1945-2020,v2x_libdem,0.863,V-Dem,
DEU,2012,1945-2020,v2x_polyarchy,0.899,V-Dem,
DEU,2012,1945-2020,cinc,0.01782185,COW,
DEU,2013,1945-2020,pop,80662.66,Maddison,
DEU,2013,1945-2020,gdppc,43359.13650623272,Maddison,
DEU,2013,1945-2020,v2x_libdem,0.853,V-Dem,
DEU,2013,1945-2020,v2x_polyarchy,0.892,V-Dem,
DEU,2013,1945-2020,cinc,0.017428882,COW,
DEU,2014,1945-2020,pop,80999.73,Maddison,
DEU,2014,1945-2020,gdppc,44132.75624401914,Maddison,
DEU,2014,1945-2020,v2x_libdem,0.845,V-Dem,
DEU,2014,1945-2020,v2x_polyarchy,0.885,V-Dem,
DEU,2014,1945-2020,cinc,0.016987702,COW,
DEU,2015,1945-2020,pop,81703.87,Maddison,
DEU,2015,1945-2020,gdppc,44405.1667158815,Maddison,
DEU,2015,1945-2020,v2x_libdem,0.845,V-Dem,
DEU,2015,1945-2020,v2x_polyarchy,0.883,V-Dem,
DEU,2015,1945-2020,cinc,0.016500173,COW,
DEU,2016,1945-2020,pop,82366.01,Maddison,
DEU,2016,1945-2020,gdppc,45030.46826166678,Maddison,
DEU,2016,1945-2020,v2x_libdem,0.848,V-Dem,
DEU,2016,1945-2020,v2x_polyarchy,0.888,V-Dem,
DEU,2016,1945-2020,cinc,0.016592627,COW,
DEU,2017,1945-2020,pop,82674.07,Maddison,
DEU,2017,1945-2020,gdppc,46065.10011064793,Maddison,
DEU,2017,1945-2020,v2x_libdem,0.842,V-Dem,
DEU,2017,1945-2020,v2x_polyarchy,0.889,V-Dem,
DEU,2017,1945-2020,cinc,,COW,
DEU,2018,1945-2020,pop,82923.13,Maddison,
DEU,2018,1945-2020,gdppc,46377.39085284696,Maddison,
DEU,2018,1945-2020,v2x_libdem,0.834,V-Dem,
DEU,2018,1945-2020,v2x_polyarchy,0.881,V-Dem,
DEU,2018,1945-2020,cinc,,COW,
DEU,2019,1945-2020,pop,83110.16,Maddison,
DEU,2019,1945-2020,gdppc,46761.9460555775,Maddison,
DEU,2019,1945-2020,v2x_libdem,0.831,V-Dem,
DEU,2019,1945-2020,v2x_polyarchy,0.878,V-Dem,
DEU,2019,1945-2020,cinc,,COW,
DEU,2020,1945-2020,pop,83178.18,Maddison,
DEU,2020,1945-2020,gdppc,44996.4296207847,Maddison,
DEU,2020,1945-2020,v2x_libdem,0.821,V-Dem,
DEU,2020,1945-2020,v2x_polyarchy,0.87,V-Dem,
DEU,2020,1945-2020,cinc,,COW,
ESP,1820,1820-1913,pop,12203.0,Maddison,
ESP,1820,1820-1913,gdppc,1557.9081582883766,Maddison,
ESP,1820,1820-1913,v2x_libdem,0.123,V-Dem,
ESP,1820,1820-1913,v2x_polyarchy,0.166,V-Dem,
ESP,1820,1820-1913,cinc,0.042795278,COW,
ESP,1821,1820-1913,pop,12284.0,Maddison,
ESP,1821,1820-1913,gdppc,1578.1992856241748,Maddison,
ESP,1821,1820-1913,v2x_libdem,0.132,V-Dem,
ESP,1821,1820-1913,v2x_polyarchy,0.18,V-Dem,
ESP,1821,1820-1913,cinc,0.034272246,COW,
ESP,1822,1820-1913,pop,12366.0,Maddison,
ESP,1822,1820-1913,gdppc,1587.3619448619622,Maddison,
ESP,1822,1820-1913,v2x_libdem,0.132,V-Dem,
ESP,1822,1820-1913,v2x_polyarchy,0.18,V-Dem,
ESP,1822,1820-1913,cinc,0.032343104,COW,
ESP,1823,1820-1913,pop,12449.0,Maddison,
ESP,1823,1820-1913,gdppc,1620.3063163030754,Maddison,
ESP,1823,1820-1913,v2x_libdem,0.127,V-Dem,
ESP,1823,1820-1913,v2x_polyarchy,0.158,V-Dem,
ESP,1823,1820-1913,cinc,0.029989449,COW,
ESP,1824,1820-1913,pop,12532.0,Maddison,
ESP,1824,1820-1913,gdppc,1634.338210326048,Maddison,
ESP,1824,1820-1913,v2x_libdem,0.096,V-Dem,
ESP,1824,1820-1913,v2x_polyarchy,0.038,V-Dem,
ESP,1824,1820-1913,cinc,0.026790705,COW,
ESP,1825,1820-1913,pop,12615.0,Maddison,
ESP,1825,1820-1913,gdppc,1472.9402667852032,Maddison,
ESP,1825,1820-1913,v2x_libdem,0.096,V-Dem,
ESP,1825,1820-1913,v2x_polyarchy,0.038,V-Dem,
ESP,1825,1820-1913,cinc,0.028657101,COW,
ESP,1826,1820-1913,pop,12699.0,Maddison,
ESP,1826,1820-1913,gdppc,1587.3630788847752,Maddison,
ESP,1826,1820-1913,v2x_libdem,0.096,V-Dem,
ESP,1826,1820-1913,v2x_polyarchy,0.038,V-Dem,
ESP,1826,1820-1913,cinc,0.029690003,COW,
ESP,1827,1820-1913,pop,12784.0,Maddison,
ESP,1827,1820-1913,gdppc,1617.0529994590643,Maddison,
ESP,1827,1820-1913,v2x_libdem,0.096,V-Dem,
ESP,1827,1820-1913,v2x_polyarchy,0.038,V-Dem,
ESP,1827,1820-1913,cinc,0.028541436,COW,
ESP,1828,1820-1913,pop,12869.0,Maddison,
ESP,1828,1820-1913,gdppc,1607.2123225885048,Maddison,
ESP,1828,1820-1913,v2x_libdem,0.096,V-Dem,
ESP,1828,1820-1913,v2x_polyarchy,0.038,V-Dem,
ESP,1828,1820-1913,cinc,0.028379247,COW,
ESP,1829,1820-1913,pop,12955.0,Maddison,
ESP,1829,1820-1913,gdppc,1636.2802459794266,Maddison,
ESP,1829,1820-1913,v2x_libdem,0.096,V-Dem,
ESP,1829,1820-1913,v2x_polyarchy,0.038,V-Dem,
ESP,1829,1820-1913,cinc,0.033772226,COW,
ESP,1830,1820-1913,pop,13041.0,Maddison,
ESP,1830,1820-1913,gdppc,1662.3563829071156,Maddison,
ESP,1830,1820-1913,v2x_libdem,0.096,V-Dem,
ESP,1830,1820-1913,v2x_polyarchy,0.038,V-Dem,
ESP,1830,1820-1913,cinc,0.025803164,COW,
ESP,1831,1820-1913,pop,13128.0,Maddison,
ESP,1831,1820-1913,gdppc,1655.425884576677,Maddison,
ESP,1831,1820-1913,v2x_libdem,0.096,V-Dem,
ESP,1831,1820-1913,v2x_polyarchy,0.038,V-Dem,
ESP,1831,1820-1913,cinc,0.02592843,COW,
ESP,1832,1820-1913,pop,13216.0,Maddison,
ESP,1832,1820-1913,gdppc,1551.8247673145231,Maddison,
ESP,1832,1820-1913,v2x_libdem,0.096,V-Dem,
ESP,1832,1820-1913,v2x_polyarchy,0.038,V-Dem,
ESP,1832,1820-1913,cinc,0.024465896,COW,
ESP,1833,1820-1913,pop,13304.0,Maddison,
ESP,1833,1820-1913,gdppc,1589.8493780204574,Maddison,
ESP,1833,1820-1913,v2x_libdem,0.096,V-Dem,
ESP,1833,1820-1913,v2x_polyarchy,0.039,V-Dem,
ESP,1833,1820-1913,cinc,0.023139449,COW,
ESP,1834,1820-1913,pop,13392.0,Maddison,
ESP,1834,1820-1913,gdppc,1564.5525291611057,Maddison,
ESP,1834,1820-1913,v2x_libdem,0.111,V-Dem,
ESP,1834,1820-1913,v2x_polyarchy,0.063,V-Dem,
ESP,1834,1820-1913,cinc,0.027767902,COW,
ESP,1835,1820-1913,pop,13482.0,Maddison,
ESP,1835,1820-1913,gdppc,1573.8107997470327,Maddison,
ESP,1835,1820-1913,v2x_libdem,0.119,V-Dem,
ESP,1835,1820-1913,v2x_polyarchy,0.063,V-Dem,
ESP,1835,1820-1913,cinc,0.028091883,COW,
ESP,1836,1820-1913,pop,13571.0,Maddison,
ESP,1836,1820-1913,gdppc,1537.6418337887014,Maddison,
ESP,1836,1820-1913,v2x_libdem,0.135,V-Dem,
ESP,1836,1820-1913,v2x_polyarchy,0.144,V-Dem,
ESP,1836,1820-1913,cinc,0.026519191,COW,
ESP,1837,1820-1913,pop,13662.0,Maddison,
ESP,1837,1820-1913,gdppc,1549.6858376207922,Maddison,
ESP,1837,1820-1913,v2x_libdem,0.138,V-Dem,
ESP,1837,1820-1913,v2x_polyarchy,0.155,V-Dem,
ESP,1837,1820-1913,cinc,0.029902302,COW,
ESP,1838,1820-1913,pop,13753.0,Maddison,
ESP,1838,1820-1913,gdppc,1535.7496460570717,Maddison,
ESP,1838,1820-1913,v2x_libdem,0.139,V-Dem,
ESP,1838,1820-1913,v2x_polyarchy,0.16,V-Dem,
ESP,1838,1820-1913,cinc,0.03018813,COW,
ESP,1839,1820-1913,pop,13845.0,Maddison,
ESP,1839,1820-1913,gdppc,1575.3464323318278,Maddison,
ESP,1839,1820-1913,v2x_libdem,0.139,V-Dem,
ESP,1839,1820-1913,v2x_polyarchy,0.16,V-Dem,
ESP,1839,1820-1913,cinc,0.030361401,COW,
ESP,1840,1820-1913,pop,13937.0,Maddison,
ESP,1840,1820-1913,gdppc,1656.2968016065238,Maddison,
ESP,1840,1820-1913,v2x_libdem,0.144,V-Dem,
ESP,1840,1820-1913,v2x_polyarchy,0.177,V-Dem,
ESP,1840,1820-1913,cinc,0.028354596,COW,
ESP,1841,1820-1913,pop,14030.0,Maddison,
ESP,1841,1820-1913,gdppc,1659.37859170665,Maddison,
ESP,1841,1820-1913,v2x_libdem,0.134,V-Dem,
ESP,1841,1820-1913,v2x_polyarchy,0.13,V-Dem,
ESP,1841,1820-1913,cinc,0.027543141,COW,
ESP,1842,1820-1913,pop,14123.0,Maddison,
ESP,1842,1820-1913,gdppc,1605.1042365201079,Maddison,
ESP,1842,1820-1913,v2x_libdem,0.134,V-Dem,
ESP,1842,1820-1913,v2x_polyarchy,0.13,V-Dem,
ESP,1842,1820-1913,cinc,0.027146421,COW,
ESP,1843,1820-1913,pop,14217.0,Maddison,
ESP,1843,1820-1913,gdppc,1604.589926663245,Maddison,
ESP,1843,1820-1913,v2x_libdem,0.133,V-Dem,
ESP,1843,1820-1913,v2x_polyarchy,0.129,V-Dem,
ESP,1843,1820-1913,cinc,0.027024513,COW,
ESP,1844,1820-1913,pop,14312.0,Maddison,
ESP,1844,1820-1913,gdppc,1556.114732976872,Maddison,
ESP,1844,1820-1913,v2x_libdem,0.133,V-Dem,
ESP,1844,1820-1913,v2x_polyarchy,0.129,V-Dem,
ESP,1844,1820-1913,cinc,0.027538311,COW,
ESP,1845,1820-1913,pop,14407.0,Maddison,
ESP,1845,1820-1913,gdppc,1628.6226088168066,Maddison,
ESP,1845,1820-1913,v2x_libdem,0.133,V-Dem,
ESP,1845,1820-1913,v2x_polyarchy,0.129,V-Dem,
ESP,1845,1820-1913,cinc,0.02776525,COW,
ESP,1846,1820-1913,pop,14503.0,Maddison,
ESP,1846,1820-1913,gdppc,1656.5986154259497,Maddison,
ESP,1846,1820-1913,v2x_libdem,0.133,V-Dem,
ESP,1846,1820-1913,v2x_polyarchy,0.125,V-Dem,
ESP,1846,1820-1913,cinc,0.027495656,COW,
ESP,1847,1820-1913,pop,14600.0,Maddison,
ESP,1847,1820-1913,gdppc,1592.762947464666,Maddison,
ESP,1847,1820-1913,v2x_libdem,0.133,V-Dem,
ESP,1847,1820-1913,v2x_polyarchy,0.126,V-Dem,
ESP,1847,1820-1913,cinc,0.028826362,COW,
ESP,1848,1820-1913,pop,14697.0,Maddison,
ESP,1848,1820-1913,gdppc,1615.9254219354177,Maddison,
ESP,1848,1820-1913,v2x_libdem,0.131,V-Dem,
ESP,1848,1820-1913,v2x_polyarchy,0.119,V-Dem,
ESP,1848,1820-1913,cinc,0.030083882,COW,
ESP,1849,1820-1913,pop,14795.0,Maddison,
ESP,1849,1820-1913,gdppc,1638.2705798252298,Maddison,
ESP,1849,1820-1913,v2x_libdem,0.131,V-Dem,
ESP,1849,1820-1913,v2x_polyarchy,0.119,V-Dem,
ESP,1849,1820-1913,cinc,0.029859666,COW,
ESP,1850,1820-1913,pop,14894.0,Maddison,
ESP,1850,1820-1913,gdppc,1702.9349264460188,Maddison,
ESP,1850,1820-1913,v2x_libdem,0.131,V-Dem,
ESP,1850,1820-1913,v2x_polyarchy,0.119,V-Dem,
ESP,1850,1820-1913,cinc,0.030798828,COW,
ESP,1851,1820-1913,pop,14974.0,Maddison,
ESP,1851,1820-1913,gdppc,1718.4222194727763,Maddison,
ESP,1851,1820-1913,v2x_libdem,0.131,V-Dem,
ESP,1851,1820-1913,v2x_polyarchy,0.119,V-Dem,
ESP,1851,1820-1913,cinc,0.031282056,COW,
ESP,1852,1820-1913,pop,15055.0,Maddison,
ESP,1852,1820-1913,gdppc,1783.8384904908464,Maddison,
ESP,1852,1820-1913,v2x_libdem,0.133,V-Dem,
ESP,1852,1820-1913,v2x_polyarchy,0.119,V-Dem,
ESP,1852,1820-1913,cinc,0.029924113,COW,
ESP,1853,1820-1913,pop,15136.0,Maddison,
ESP,1853,1820-1913,gdppc,1783.8340434892614,Maddison,
ESP,1853,1820-1913,v2x_libdem,0.133,V-Dem,
ESP,1853,1820-1913,v2x_polyarchy,0.119,V-Dem,
ESP,1853,1820-1913,cinc,0.028813148,COW,
ESP,1854,1820-1913,pop,15217.0,Maddison,
ESP,1854,1820-1913,gdppc,1801.455539337808,Maddison,
ESP,1854,1820-1913,v2x_libdem,0.136,V-Dem,
ESP,1854,1820-1913,v2x_polyarchy,0.135,V-Dem,
ESP,1854,1820-1913,cinc,0.02389068,COW,
ESP,1855,1820-1913,pop,15299.0,Maddison,
ESP,1855,1820-1913,gdppc,1889.0897789839562,Maddison,
ESP,1855,1820-1913,v2x_libdem,0.138,V-Dem,
ESP,1855,1820-1913,v2x_polyarchy,0.144,V-Dem,
ESP,1855,1820-1913,cinc,0.022323659,COW,
ESP,1856,1820-1913,pop,15381.0,Maddison,
ESP,1856,1820-1913,gdppc,1797.5085248436994,Maddison,
ESP,1856,1820-1913,v2x_libdem,0.138,V-Dem,
ESP,1856,1820-1913,v2x_polyarchy,0.144,V-Dem,
ESP,1856,1820-1913,cinc,0.0229687,COW,
ESP,1857,1820-1913,pop,15455.0,Maddison,
ESP,1857,1820-1913,gdppc,1744.0302810388387,Maddison,
ESP,1857,1820-1913,v2x_libdem,0.134,V-Dem,
ESP,1857,1820-1913,v2x_polyarchy,0.124,V-Dem,
ESP,1857,1820-1913,cinc,0.028493252,COW,
ESP,1858,1820-1913,pop,15526.0,Maddison,
ESP,1858,1820-1913,gdppc,1778.3680455486412,Maddison,
ESP,1858,1820-1913,v2x_libdem,0.134,V-Dem,
ESP,1858,1820-1913,v2x_polyarchy,0.127,V-Dem,
ESP,1858,1820-1913,cinc,0.030112812,COW,
ESP,1859,1820-1913,pop,15584.0,Maddison,
ESP,1859,1820-1913,gdppc,1861.1265944607705,Maddison,
ESP,1859,1820-1913,v2x_libdem,0.135,V-Dem,
ESP,1859,1820-1913,v2x_polyarchy,0.13,V-Dem,
ESP,1859,1820-1913,cinc,0.026724456,COW,
ESP,1860,1820-1913,pop,15642.0,Maddison,
ESP,1860,1820-1913,gdppc,1927.7724653597115,Maddison,
ESP,1860,1820-1913,v2x_libdem,0.135,V-Dem,
ESP,1860,1820-1913,v2x_polyarchy,0.13,V-Dem,
ESP,1860,1820-1913,cinc,0.021951724,COW,
ESP,1861,1820-1913,pop,15699.0,Maddison,
ESP,1861,1820-1913,gdppc,1929.4048945756558,Maddison,
ESP,1861,1820-1913,v2x_libdem,0.135,V-Dem,
ESP,1861,1820-1913,v2x_polyarchy,0.13,V-Dem,
ESP,1861,1820-1913,cinc,0.019012036,COW,
ESP,1862,1820-1913,pop,15754.0,Maddison,
ESP,1862,1820-1913,gdppc,1929.6805242400596,Maddison,
ESP,1862,1820-1913,v2x_libdem,0.135,V-Dem,
ESP,1862,1820-1913,v2x_polyarchy,0.13,V-Dem,
ESP,1862,1820-1913,cinc,0.018166743,COW,
ESP,1863,1820-1913,pop,15809.0,Maddison,
ESP,1863,1820-1913,gdppc,1956.3544512427152,Maddison,
ESP,1863,1820-1913,v2x_libdem,0.135,V-Dem,
ESP,1863,1820-1913,v2x_polyarchy,0.13,V-Dem,
ESP,1863,1820-1913,cinc,0.017803475,COW,
ESP,1864,1820-1913,pop,15864.0,Maddison,
ESP,1864,1820-1913,gdppc,1943.1622448534888,Maddison,
ESP,1864,1820-1913,v2x_libdem,0.135,V-Dem,
ESP,1864,1820-1913,v2x_polyarchy,0.129,V-Dem,
ESP,1864,1820-1913,cinc,0.017674536,COW,
ESP,1865,1820-1913,pop,15920.0,Maddison,
ESP,1865,1820-1913,gdppc,1862.083037166315,Maddison,
ESP,1865,1820-1913,v2x_libdem,0.135,V-Dem,
ESP,1865,1820-1913,v2x_polyarchy,0.131,V-Dem,
ESP,1865,1820-1913,cinc,0.021129759,COW,
ESP,1866,1820-1913,pop,15976.0,Maddison,
ESP,1866,1820-1913,gdppc,1974.4524288588445,Maddison,
ESP,1866,1820-1913,v2x_libdem,0.135,V-Dem,
ESP,1866,1820-1913,v2x_polyarchy,0.129,V-Dem,
ESP,1866,1820-1913,cinc,0.020437209,COW,
ESP,1867,1820-1913,pop,16032.0,Maddison,
ESP,1867,1820-1913,gdppc,1943.7187679790839,Maddison,
